31	"śmy tego tyle lat , pewnie >>ze<< sto – mówiła , ni "	prep:gen:wok	prep:inst:wok
8504	"porzucił bogactwo i światowe życie w >>Telawi<< , Tbilisi , a nawet "	ign	subst:sg:loc:f
8541	"od imienia wsi , w której >>żył<< . Współcześni mieli go za "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m2:imperf:agl,praet:sg:m2:imperf:nagl
8566	"się w żałobie . Koleje życia >>Pszaweli<< utwierdzały tylko Larę w przekonaniu "	ign	subst:pl:gen:n
8567	"w żałobie . Koleje życia Pszaweli >>utwierdzały<< tylko Larę w przekonaniu , "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:n:imperf:nagl,praet:pl:n:imperf:agl
8569	". Koleje życia Pszaweli utwierdzały tylko >>Larę<< w przekonaniu , że Pankisi "	ign	subst:sg:acc:f
8582	"jej właściwym światem , a jej >>uwielbienie<< dla doliny potęgowały jeszcze wiersze "	subst:sg:nom:n	ger:sg:nom:n:perf:aff
8585	", a jej uwielbienie dla doliny >>potęgowały<< jeszcze wiersze poety , pełne "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
8590	"doliny potęgowały jeszcze wiersze poety , >>pełne<< zachwytu i miłości dla przyrody "	adj:sg:nom:n:pos	adj:pl:nom:m3:pos
8649	"artysta zażądał w końcu , żeby >>urwisów<< usunąć , bo w przeciwnym "	subst:pl:gen:m1	subst:pl:acc:m1
8674	"aktor uroczystym głosem obwieścił , że >>zazdrości<< wszystkim zebranym na sali , "	subst:pl:nom:f	subst:sg:dat:f
8676	"głosem obwieścił , że zazdrości wszystkim >>zebranym<< na sali , bo mogą "	ppas:sg:inst:m3:perf:aff	ppas:pl:dat:m1:perf:aff
8693	"sąsiadów wieszcza . Słuchając jak zaczarowana >>wierszy<< , Lara wciąż nie mogła "	subst:pl:gen:m3	subst:sg:gen:f
8718	"od jej doliny . Podczas występu >>znanego<< aktora na szkolnej akademii Lara "	adj:sg:gen:m3:pos	adj:sg:gen:m1:pos
8750	"gdy artysta deklamował wiersze , zwłaszcza >>te<< , które sama znała na "	adj:pl:nom:m3:pos	adj:pl:nom:f:pos
8794	"głosem , twarzą , gestykulacją . >>Wrażenie<< , jakie odniosła , było "	subst:sg:nom:n	subst:sg:acc:n
8831	"w jej domu pojawił się dawny >>znajomy<< ojca , który przed laty "	subst:sg:nom:m1	adj:sg:nom:m1:pos
8834	"pojawił się dawny znajomy ojca , >>który<< przed laty wyjechał z doliny "	adj:sg:nom:m1:pos	adj:sg:nom:m3:pos
8850	". Wrócił wezwany telegramem na pogrzeb >>jednego<< z kuzynów w Pankisi . "	adj:sg:gen:m3:pos	adj:sg:acc:m1:pos
8867	"starych przyjaciół i tak trafił do >>ich<< domu . Opowiadał o bogatym "	ppron3:pl:gen:m1:ter:akc:npraep	ppron3:pl:gen:f:ter:akc:npraep
8872	"do ich domu . Opowiadał o >>bogatym<< i wielkim mieście i życiu "	subst:sg:loc:m1	adj:sg:loc:n:pos
8878	"bogatym i wielkim mieście i życiu >>tak<< bardzo różnym od tego , "	adv:pos	qub:wok,qub:nwok
8880	"wielkim mieście i życiu tak bardzo >>różnym<< od tego , które niegdyś "	adj:sg:inst:m3:pos	adj:sg:inst:m1:pos
8955	". – A tutaj u was >>to<< chyba nawet martwić się nie "	pred	conj
8972	"W wielkim mieście , w którym >>żył<< wśród Czeczenów , domy były "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
8984	"wielkie jak tutejsze góry , a >>ulice<< szerokie jak wąwozy . Ludzie "	subst:pl:nom:f	subst:pl:acc:f
8985	"jak tutejsze góry , a ulice >>szerokie<< jak wąwozy . Ludzie jeździli "	adj:pl:nom:f:pos	adj:pl:acc:f:pos
9013	". Kobiety zaś , jeśli tylko >>takie<< było ich życzenie , mogły "	adj:sg:nom:n:pos	adj:pl:nom:n:pos
9015	"zaś , jeśli tylko takie było >>ich<< życzenie , mogły chodzić do "	ppron3:pl:gen:m1:ter:akc:npraep	ppron3:pl:gen:f:ter:akc:npraep
9050	"przysłuchiwała się rozmowie dorosłych . Była >>raz<< w gruzińskiej stolicy ze szkolną "	subst:sg:acc:m3	subst:sg:nom:m3
9107	", ale jego gość uśmiechnął się >>tylko<< i pogładził ją szorstką dłonią "	qub:wok,qub:nwok	conj
9133	"do pałacu – odparł . – >>Teatr<< też mamy , a jakże "	subst:sg:nom:m3	subst:sg:acc:m3
9161	"nabrała ciekawości do miasta , w >>którym<< co wieczór wystawiano przedstawienia . "	adj:sg:loc:n:pos	adj:sg:loc:m3:pos
9173	"I gdzie żyli Czeczeni , spośród >>których<< wywodzili się mieszkańcy Pankisi . "	adj:pl:gen:m1:pos	adj:pl:gen:f:pos
9197	"z jej położenia na uboczu , >>z<< dala od reszty świata , "	prep:acc:nwok	prep:gen:nwok
9238	"urzędami i sądami , którym podlegają >>wioski<< z doliny . A nawet "	subst:pl:acc:f	subst:pl:nom:f
9254	"za ostatnimi wioskami i leżącymi za >>nimi<< zagajnikami , łąkami i ugorami "	ppron3:pl:inst:m3:ter:akc:praep	ppron3:pl:inst:f:ter:akc:praep
9281	"właściwa brama Pankisi . Jest nią >>Duisi<< , największa z wiosek w "	ign	subst:sg:nom:f
9294	". Jest tu jedyny w okolicy >>bazar<< , jedyny szpital , dom "	subst:sg:acc:m3	subst:sg:nom:m3
9329	"dolina jest najszersza . Dalej , >>za<< Duisi , wioski ciągną się "	prep:acc:nwok,prep:acc:wok	prep:inst:wok,prep:inst:nwok
9330	"jest najszersza . Dalej , za >>Duisi<< , wioski ciągną się już "	ign	subst:sg:inst:f
9332	". Dalej , za Duisi , >>wioski<< ciągną się już jedna za "	subst:pl:nom:f	subst:sg:gen:f
9373	"jest w Dżokolo , a jeszcze >>krok<< i zaczyna się Birkiani , "	subst:sg:acc:m3	subst:sg:nom:m3
9377	"a jeszcze krok i zaczyna się >>Birkiani<< , i na końcu Dzibachewi "	ign	subst:sg:nom:f
9382	"się Birkiani , i na końcu >>Dzibachewi<< . Na wschodnim brzegu , "	ign	subst:sg:gen:f
9394	"za mostem , leżą trzy wioski >>Chalacani<< – Górne , Środkowe i "	ign	subst:sg:nom:f
9398	"trzy wioski Chalacani – Górne , >>Środkowe<< i Dolne , Dumasturi i "	subst:pl:nom:f	adj:sg:nom:n:pos
9404	"Środkowe i Dolne , Dumasturi i >>Omalo<< , z którego przełęczami można "	subst:sg:nom:m1	subst:sg:nom:n
9407	", Dumasturi i Omalo , z >>którego<< przełęczami można przejść aż do "	adj:sg:gen:m3:pos	adj:sg:gen:n:pos
9457	"by zostać księżniczką . Taką jak >>te<< z baśni . Tak ją "	adj:pl:nom:m3:pos	adj:pl:nom:n:pos
9475	", które odwiedzały ich dom . >>Zachwycały<< się jej urodą , regularnymi "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
9497	"Przepowiadały jej udane życie , dobrego >>męża<< , dumę i radość , "	subst:sg:gen:m1	subst:sg:acc:m1
9503	"męża , dumę i radość , >>jakie<< przyniesie rodzicom . Drugim , "	adj:sg:acc:n:pos	adj:sg:nom:n:pos
9510	"przyniesie rodzicom . Drugim , jeszcze >>większym<< , choć skrytym , ale "	adj:sg:inst:m3:com	adj:sg:loc:m3:com
9513	"Drugim , jeszcze większym , choć >>skrytym<< , ale może prawdziwszym , "	adj:sg:inst:m3:pos	adj:sg:inst:m1:pos
9522	"może prawdziwszym , bo doroślejszym marzeniem >>Lary<< stało się występować na wielkiej "	subst:pl:nom:n	subst:pl:nom:m2
9541	"śpiewać pieśni , których zapamiętała tak >>wiele<< . Kiedy opowiadała o tym "	num:pl:acc:n:rec	num:pl:nom:m3:rec
9558	"s , uśmiechnęła się , jakby >>zawstydzona<< wspomnieniem dziecinnej zachcianki . Choć "	ppas:sg:nom:f:perf:aff	adj:sg:nom:f:pos
9559	", uśmiechnęła się , jakby zawstydzona >>wspomnieniem<< dziecinnej zachcianki . Choć bardzo "	subst:sg:inst:n	ger:sg:inst:n:perf:aff
9700	"Długo nie działo się nic , >>co<< by zapowiadało , że w "	subst:sg:nom:n	subst:sg:acc:n
9707	"by zapowiadało , że w życiu >>Lary<< coś może pójść źle , "	subst:pl:nom:n	subst:pl:acc:n
9719	"że wystąpi ono ze swojego koryta >>jak<< rzeka wzburzona wiosennymi nawałnicami i "	adv:pos	prep:nom:wok,prep:nom:nwok
9739	"przeciwnie , wszystkie wydarzenia , zarówno >>te<< ważne , jak drobne , "	adj:pl:nom:n:pos	adj:pl:nom:f:pos
9740	", wszystkie wydarzenia , zarówno te >>ważne<< , jak drobne , czyniły "	adj:pl:nom:m3:pos	adj:pl:nom:f:pos
9743	", zarówno te ważne , jak >>drobne<< , czyniły jej życie pełniejszym "	adj:pl:nom:m3:pos	adj:pl:nom:n:pos
9745	"te ważne , jak drobne , >>czyniły<< jej życie pełniejszym i lepszym "	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl	praet:pl:n:imperf:nagl,praet:pl:n:imperf:agl
9750	", czyniły jej życie pełniejszym i >>lepszym<< i zdawały się obiecywać , "	adj:sg:loc:m3:com	adj:sg:inst:n:com
9752	"jej życie pełniejszym i lepszym i >>zdawały<< się obiecywać , że ziści "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
9761	", że ziści się każde jej >>życzenie<< , a po chwilach radosnych "	subst:sg:acc:n	subst:sg:nom:n
9784	"sobie na wspomnienia , trudno przychodziło >>jej<< czasami uwierzyć , że tamte "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
9792	"uwierzyć , że tamte lata zleciały >>tak<< szybko , przemknęły błyskawicą . "	adv:pos	qub:wok,qub:nwok
9875	", a nie nauka . Rodzice >>Lary<< , namówieni przez nauczycieli nie "	subst:pl:nom:n	subst:pl:nom:m2
9881	"Lary , namówieni przez nauczycieli nie >>mogących<< nachwalić się talentów , pilności "	pact:pl:gen:m1:imperf:aff	pact:pl:acc:m1:imperf:aff
9886	"nie mogących nachwalić się talentów , >>pilności<< i ochoty dziewczyny do nauki "	subst:pl:nom:f	subst:sg:gen:f
9939	"do doliny nad rzeką Alazani i >>wyznaczanego<< jej nurtem starego życia . "	ppas:sg:gen:m3:imperf:aff	ppas:sg:gen:n:imperf:aff
10158	"przyjęto . Mężczyźni wzniosą przy stole >>toasty<< za miłość do matek , "	subst:pl:acc:m3	subst:pl:nom:m3
10165	"za miłość do matek , za >>wieczne<< braterstwo i przyjaźń . Będą "	adj:pl:acc:f:pos	adj:sg:acc:n:pos
10166	"miłość do matek , za wieczne >>braterstwo<< i przyjaźń . Będą się "	subst:pl:nom:m1	subst:sg:acc:n
10197	"umiłowaną ojczyznę . Nie okażą jednak >>czułości<< dzieciom , tłumacząc powściągliwość i "	subst:pl:gen:f	subst:sg:dat:f
10212	"i chęcią lepszego przygotowania ich do >>życia<< , które potrafi przecież być "	subst:sg:gen:n	ger:sg:gen:n:imperf:aff
10218	"życia , które potrafi przecież być >>surowe<< . Ojców też otaczają raczej "	adj:sg:nom:n:pos	adj:pl:nom:f:pos
10233	", jakby okazywanie jej przynosiło starszym >>ujmę<< . A gdy ktoś spyta "	subst:sg:acc:f	fin:sg:pri:perf
10246	"o miłość do kobiety , skwitują >>to<< wzruszeniem ramion albo odwrócą głowę "	subst:sg:acc:n	subst:sg:nom:n
10247	"miłość do kobiety , skwitują to >>wzruszeniem<< ramion albo odwrócą głowę i "	subst:sg:inst:n	ger:sg:inst:n:perf:aff
10270	"nawet mówienie o nich było czymś >>gorszącym<< lub pomniejszającym samo uczucie . "	pact:sg:inst:n:imperf:aff	adj:sg:inst:n:pos
10361	"I w interesach , bo już >>późnym<< latem wypłacał miejscowym zaliczkę za "	adj:sg:inst:n:pos	adj:sg:inst:m3:pos
10364	", bo już późnym latem wypłacał >>miejscowym<< zaliczkę za kasztany , jakie "	adj:sg:inst:m1:pos	subst:sg:inst:m1
10417	"Groznym , mieście teatrów , do >>których<< można było chodzić bez końca "	adj:pl:gen:f:pos	adj:pl:gen:m3:pos
10442	"czy była to miłość ? – >>Ciekawość<< , to na pewno . "	subst:sg:nom:f	subst:sg:acc:f
10490	"Tak rzadko się zdarza . Więcej >>jej<< u nas w miłosnych wierszach "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
10498	"nas w miłosnych wierszach i romansach >>niż<< na co dzień . A "	conj	prep:nom:wok,prep:nom:nwok
10533	"życie , jakie jest . Rodzice >>Lary<< nie odmówili mu , gdy "	subst:pl:nom:n	subst:pl:nom:m2
10565	"czekać . Nie chciała się sprzeciwiać >>woli<< starszych , a w dolinie "	subst:pl:gen:f	fin:sg:ter:imperf
10566	". Nie chciała się sprzeciwiać woli >>starszych<< , a w dolinie to "	adj:pl:gen:m1:com	adj:pl:acc:m1:com
10585	"mądrością , strzegli swoich synów i >>córki<< przed popełnieniem fatalnych wyborów i "	subst:sg:gen:f	subst:pl:acc:f
10596	"i za nich , dla ich >>dobra<< , rozstrzygali o miłościach , "	subst:sg:gen:n	qub:wok,qub:nwok
10663	"od razu krwawej zemsty porywaczowi i >>wszystkim<< jego krewnym , prędzej czy "	subst:pl:dat:m1	adj:pl:dat:m1:pos
10664	"razu krwawej zemsty porywaczowi i wszystkim >>jego<< krewnym , prędzej czy później "	ppron3:sg:gen:m1:ter:akc:npraep	ppron3:sg:gen:m3:ter:akc:npraep
10678	"udobruchać , a w końcu udzielała >>młodym<< błogosławieństwa . Co można było "	adj:pl:dat:n:pos	adj:sg:inst:n:pos
10749	"tradycji porządkował świat mieszkańców doliny . >>Nadawał<< kierunek ich życiu , wyręczał "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
10776	"codziennych spraw . Zwłaszcza zaś tych >>związanych<< z miłością . Młodzieńcom zostawiano "	ppas:pl:gen:n:perf:aff	ppas:pl:gen:m3:perf:aff
10791	"sami mogli wybierać sobie żony , >>choćby<< i spośród obcych , z "	comp	qub:wok,qub:nwok
10792	"mogli wybierać sobie żony , choćby >>i<< spośród obcych , z sąsiednich "	conj	qub:wok,qub:nwok
10812	"przyuczone do nowych reguł życia , >>były<< przyjmowane do mężowskich rodzin i "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
10813	"do nowych reguł życia , były >>przyjmowane<< do mężowskich rodzin i rodów "	ppas:pl:nom:f:imperf:aff	ppas:pl:nom:m3:imperf:aff
10826	"stawały się takimi samymi mieszkankami doliny >>jak<< ich sąsiadki , a ich "	adv:pos	prep:nom:wok,prep:nom:nwok
10827	"się takimi samymi mieszkankami doliny jak >>ich<< sąsiadki , a ich dzieci "	ppron3:pl:gen:f:ter:akc:npraep	ppron3:pl:gen:m1:ter:akc:npraep
10836	"a ich dzieci od dnia urodzin >>uznawane<< były za tubylców . Dziewczęta "	ppas:pl:nom:n:imperf:aff	ppas:pl:nom:m3:imperf:aff
10837	"ich dzieci od dnia urodzin uznawane >>były<< za tubylców . Dziewczęta z "	praet:pl:n:imperf:nagl,praet:pl:n:imperf:agl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
10854	". Żaden ojciec nie oddał by >>córki<< za mąż obcemu , nie "	subst:sg:gen:f	subst:pl:acc:f
10855	"Żaden ojciec nie oddał by córki >>za<< mąż obcemu , nie przyjął "	qub:wok,qub:nwok	prep:acc:nwok,prep:acc:wok
10857	"nie oddał by córki za mąż >>obcemu<< , nie przyjął by go "	adj:sg:dat:m1:pos	subst:sg:dat:m1
10860	"córki za mąż obcemu , nie >>przyjął<< by go do rodu . "	praet:sg:m3:perf:agl,praet:sg:m3:perf:nagl	praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl
10868	"go do rodu . Zabronił by >>jej<< widywać go , a w "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
10896	"błogosławieństwo na ślub . Na nic >>zdały<< by się protesty , lamenty "	praet:pl:m3:perf:nagl,praet:pl:m3:perf:agl	praet:pl:f:perf:agl,praet:pl:f:perf:nagl
10969	"nie hańbiła rodziny i nie wystawiała >>jej<< na pośmiewisko . Każdy ból "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
11017	"miał przetrwać . Zamążpójście oznaczało dla >>Lary<< nie tylko pożegnanie z rodzinnym "	subst:pl:nom:n	subst:pl:acc:m2
11056	"Dziewczęta w dolinie zaraz po ślubie >>przenosiły<< się do mężów i przechodziły "	praet:pl:m3:perf:nagl,praet:pl:m3:perf:agl	praet:pl:f:perf:agl,praet:pl:f:perf:nagl
11076	"z rodzinnymi domami . Ale mąż >>Lary<< nie ponaglał jej , a "	subst:pl:nom:n	subst:pl:nom:m2
11078	"domami . Ale mąż Lary nie >>ponaglał<< jej , a nawet zgodził "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
11122	"na zdrowiu – tak przynajmniej mówiła >>Lara<< – i wezwał ją do "	subst:pl:acc:n	subst:pl:nom:n
11175	"jednym z ogromnych jasnych budynków , >>jakie<< otaczały niewielki okrągły plac , "	adj:pl:nom:m3:pos	adj:pl:acc:m3:pos
11179	"budynków , jakie otaczały niewielki okrągły >>plac<< , nazywany przez miejscowych Minutką "	subst:sg:acc:m3	subst:sg:nom:m3
11183	"niewielki okrągły plac , nazywany przez >>miejscowych<< Minutką , ponieważ z powodu "	adj:pl:acc:m1:pos	subst:pl:acc:m1
11189	"miejscowych Minutką , ponieważ z powodu >>swego<< centralnego położenia służył w mieście "	adj:sg:gen:m3:pos	adj:sg:gen:n:pos
11237	"Nigdy wcześniej nie widziała też budynków >>aż<< tak wielkich i służących za "	qub:wok,qub:nwok	comp
11239	"nie widziała też budynków aż tak >>wielkich<< i służących za domy tak "	adj:pl:gen:f:pos	adj:pl:loc:m3:pos
11241	"też budynków aż tak wielkich i >>służących<< za domy tak wielu ludziom "	pact:pl:gen:f:imperf:aff	adj:pl:loc:m3:pos
11245	"wielkich i służących za domy tak >>wielu<< ludziom naraz . Początkowo bezmiar "	num:pl:dat:m1:congr	num:pl:nom:m1:rec
11274	"niecierpliwy . Nawet późną nocą przez >>zamknięte<< okna do jej podniebnego mieszkania "	adj:pl:acc:n:pos	ppas:pl:acc:n:perf:aff
11283	"jej podniebnego mieszkania dobiegał z dołu >>gwar<< ulicy , urwane głosy , "	subst:sg:nom:m3	subst:sg:acc:m3
11338	"pojawiało się to poczucie wykluczenia i >>zagrożenia<< , które jeszcze niedawno towarzyszyło "	subst:pl:acc:n	subst:sg:gen:n
11340	"to poczucie wykluczenia i zagrożenia , >>które<< jeszcze niedawno towarzyszyło każdemu jej "	adj:pl:nom:n:pos	adj:sg:nom:n:pos
11383	", rozmachem , wygodami życia , >>nieograniczonymi<< , zdawało się , możliwościami "	adj:pl:inst:f:pos	ppas:pl:inst:m3:perf:neg
11407	"Życie w mieście oznaczało też bowiem >>zerwanie<< z dawnymi przyzwyczajeniami , zobowiązaniami "	subst:sg:nom:n	ger:sg:nom:n:perf:aff
11417	", zobowiązaniami i normami zachowań , >>uznawanymi<< niegdyś za niezmienne i święte "	ppas:pl:inst:m3:imperf:aff	ppas:pl:inst:n:imperf:aff
11437	"wypierać , zapominać . Ale stopniowo >>dawne<< życie z doliny stawało się "	adj:sg:nom:n:pos	adj:sg:acc:n:pos
11438	", zapominać . Ale stopniowo dawne >>życie<< z doliny stawało się pożółkłą "	subst:sg:nom:n	subst:sg:acc:n
11452	"fotografią , ważnym wspomnieniem . Teraz >>to<< wielkie miasto było jej domem "	subst:sg:nom:n	adj:sg:nom:n:pos
11463	"domem , coraz bardziej się do >>niego<< przekonywała i zaczynała uważać za "	ppron3:sg:gen:m1:ter:akc:praep	ppron3:sg:gen:m3:ter:akc:praep
11506	"odczuwa podobną radość jak dawniej w >>tonącej<< w słońcu dolinie . Wtedy "	pact:sg:loc:f:imperf:aff	adj:sg:loc:f:pos
11516	". Wtedy w zachwyt wprawiały ją >>migotliwe<< , wesołe wody rzeki Alazani "	adj:pl:nom:f:pos	adj:pl:nom:n:pos
11518	"w zachwyt wprawiały ją migotliwe , >>wesołe<< wody rzeki Alazani . Teraz "	adj:pl:nom:f:pos	adj:pl:nom:n:pos
11519	"zachwyt wprawiały ją migotliwe , wesołe >>wody<< rzeki Alazani . Teraz wspaniałości "	subst:pl:nom:f	subst:sg:gen:f
11528	". Teraz wspaniałości Groznego uznawała za >>swoje<< . Czuła , jak wzbierają "	adj:sg:acc:n:pos	adj:pl:acc:m3:pos
11538	"jak wzbierają w niej siła i >>duma<< na widok szerokich ruchliwych ulic "	subst:sg:nom:f	fin:sg:ter:imperf
11562	"śródmieściu , fabrykami na przedmieściach , >>dającymi<< ludziom zajęcie i zarobek , "	pact:pl:inst:m3:imperf:aff	pact:pl:inst:n:imperf:aff
11578	"się z półek towary , także >>te<< , o których istnieniu wcześniej "	adj:pl:nom:m3:pos	adj:pl:nom:f:pos
11581	"towary , także te , o >>których<< istnieniu wcześniej nawet nie wiedziała "	adj:pl:loc:n:pos	adj:pl:loc:m3:pos
11589	"wcześniej nawet nie wiedziała . Podziwiała >>parki<< , szkoły , kina , "	subst:pl:acc:f	subst:sg:gen:f
11611	"Wskrzeszały dawne marzenia , ale nie >>wywoływały<< tęsknoty ani tępego bólu , "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:n:imperf:nagl,praet:pl:n:imperf:agl
11631	"z zastygłą w letnim upale doliną >>wirujący<< świat metropolii wydawał się miejscem "	pact:sg:nom:m3:imperf:aff	pact:sg:acc:m3:imperf:aff
11646	"plan czy sen , nawet najbardziej >>szalony<< lub zapomniany , może się "	adj:sg:nom:m3:pos	adj:sg:acc:m3:pos
11648	"sen , nawet najbardziej szalony lub >>zapomniany<< , może się wciąż ziścić "	ppas:sg:nom:m3:perf:aff	ppas:sg:acc:m3:perf:aff
11681	"i zżycie się z miastem przyszło >>jej<< tym łatwiej , że i "	ppron3:sg:dat:f:ter:akc:npraep	ppron3:sg:gen:f:ter:akc:npraep
11686	"przyszło jej tym łatwiej , że >>i<< tam , i tu ludzie "	conj	qub:wok,qub:nwok
11699	"po czeczeńsku . Wiedziała , że >>Kistowie<< z doliny uważali się za "	ign	subst:pl:nom:m1
11733	", a ze zdenerwowania traciła chwilami >>rozeznanie<< , o czym mowa . "	subst:sg:nom:n	subst:sg:acc:n
11741	"o czym mowa . Zaskoczona i >>oniemiała<< wpatrywała się w głośnik , "	praet:sg:f:imperf:nagl,praet:sg:f:imperf:agl	adj:sg:nom:f:pos
11748	"wpatrywała się w głośnik , z >>którego<< płynęły słowa i zdania , "	adj:sg:gen:m3:pos	adj:sg:gen:n:pos
11755	"płynęły słowa i zdania , jakimi >>Kistowie<< na co dzień posługiwali się "	ign	subst:sg:nom:m1
11776	"zachwytu , odkrywając , że mowa >>Kistów<< okazała się w istocie językiem "	ign	subst:sg:gen:m1
11787	"językiem czeczeńskim , że Czeczeni są >>ich<< braćmi , rozdzielonymi jedynie górskimi "	ppron3:pl:gen:m1:ter:akc:npraep	ppron3:pl:gen:f:ter:akc:npraep
11790	"że Czeczeni są ich braćmi , >>rozdzielonymi<< jedynie górskimi łańcuchami i przełęczami "	ppas:pl:inst:m1:perf:aff	ppas:pl:inst:m3:perf:aff
11819	", cały ten wspaniały świat , >>należały<< także do niej , ponieważ "	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl
11866	"bardziej zaborcza , chciała nie tylko >>więcej<< , ale więcej dla samej "	num:pl:acc:m3:rec	num:pl:nom:n:rec
11869	"chciała nie tylko więcej , ale >>więcej<< dla samej siebie . Gdyby "	num:pl:acc:m3:rec	num:pl:acc:f:rec
11917	"co ją w mieście spotkało , >>to<< jeszcze nic – chwile prawdziwie "	conj	subst:sg:acc:n
11925	"nic – chwile prawdziwie wspaniałe i >>wielkie<< dopiero nadejdą . Po latach "	adj:pl:nom:m3:pos	adj:pl:nom:f:pos
11949	", z początków dorosłego życia , >>były<< najszczęśliwsze i gdyby to wiedziała "	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl	praet:pl:n:imperf:nagl,praet:pl:n:imperf:agl
11950	"z początków dorosłego życia , były >>najszczęśliwsze<< i gdyby to wiedziała , "	adj:pl:nom:m3:sup	adj:pl:nom:n:sup
11960	"wiedziała , może potrafiła by się >>nimi<< lepiej nacieszyć , a nie "	ppron3:pl:inst:f:ter:akc:npraep	ppron3:pl:inst:m3:ter:akc:npraep
12013	"Szamila , a trzy lata później >>Raszida<< . Spełniła marzenie męża , "	subst:sg:nom:m1	subst:sg:gen:m1
12027	"każdego mężczyzny na Kaukazie , dla >>którego<< spłodzenie syna jest potwierdzeniem jego "	adj:sg:gen:m3:pos	adj:sg:gen:n:pos
12057	"Lara , jeśli naprawdę tak bardzo >>tego<< pragnie , będzie mogła wrócić "	adj:sg:gen:m3:pos	subst:sg:gen:n
12147	"nim w powietrzu . Zrywała się >>co<< rano , żeby wyprawić synów "	subst:sg:nom:n	prep:acc:nwok,prep:acc:wok
12159	"do szkoły i przedszkola , a >>męża<< do pracy w fabryce , "	subst:sg:gen:m1	subst:sg:acc:m1
12179	"się sztuki występowania na scenie , >>zaklęcia<< pozwalającego wcielać się w innych "	subst:sg:gen:n	subst:pl:acc:n
12180	"sztuki występowania na scenie , zaklęcia >>pozwalającego<< wcielać się w innych , "	pact:sg:gen:n:imperf:aff	pact:sg:acc:m2:imperf:aff
12184	", zaklęcia pozwalającego wcielać się w >>innych<< , myśleć jak oni , "	adj:pl:loc:f:pos	adj:pl:loc:m1:pos
12207	"innej sytuacji ta umiejętność mogła by >>jej<< posłużyć za ucieczkę od własnego "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
12255	"kolorowym filmie . Wszystko było w >>nim<< tak doskonałe , że nie "	ppron3:sg:loc:m3:ter:akc:praep	ppron3:sg:loc:n:ter:akc:praep
12257	". Wszystko było w nim tak >>doskonałe<< , że nie mogło być "	adj:sg:nom:n:pos	adj:pl:acc:f:pos
12270	"– wspominała . – Miasto , >>domy<< , parki , fabryki , "	subst:pl:nom:m3	subst:pl:acc:m3
12276	"domy , parki , fabryki , >>ulice<< i sunące nimi limuzyny . "	subst:pl:nom:f	subst:pl:acc:f
12279	", fabryki , ulice i sunące >>nimi<< limuzyny . Mówiono , że "	ppron3:pl:inst:f:ter:akc:npraep	ppron3:pl:inst:n:ter:akc:npraep
12330	"chwili , która zmąciła pogodę jej >>myśli<< , odebrała im beztroską lekkość "	subst:pl:gen:f	subst:sg:gen:f
12418	"a mówili , że włoskie . >>Były<< jeszcze błękitne , ale do "	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
12420	", że włoskie . Były jeszcze >>błękitne<< , ale do salonu beżowe "	adj:pl:nom:f:pos	adj:pl:nom:m3:pos
12425	"jeszcze błękitne , ale do salonu >>beżowe<< lepiej pasują . Może te "	adj:pl:nom:m3:pos	adj:sg:nom:n:pos
12429	"do salonu beżowe lepiej pasują . >>Może<< te drugie kupić do pokoju "	qub:wok,qub:nwok	fin:sg:ter:imperf
